,message,category
681,"Games do not load at all, they have a penny traffic consumption, and torrents load no more than watching a movie in full HD",0
682,Neck parallel to the bed,0
683,Move to the first building,0
684,let's go together,0
685,"In general, there easy, really",0
686,"while it is being written, it is not publicly available",0
687,"Damn, got ahead",0
688,"Damn, I'm writing this right now",0
689,He was generally,0
690,What body is this?,0
691,But who knows what will happen next,0
692,"ours came defective, and we can’t stand it for a few more days without playing",0
693,"If caught, what sanctions can be applied?",0
694,An evil sorceress can be a chauvinist,0
695,Are boots out of fashion?,0
696,How can a foreigner get a QR tag? I was chipped in the spring there were no such jokes,0
697,"After this phrase, a real nightmare began in the dubkov chat",0
698,that would be fucked up,0
699,"And those who were vaccinated in the spring have ""you are in quarantine"" in their app.",0
700,write white-eyed,0
701,sorry for the poor fellows,0
702,That sump tank,0
703,"Damn, really",0
704,"Very different, but on average 30-40 minutes",0
705,"True, in 15 minutes the beginning",0
706,He was also gay,0
707,"Ah, I found it, they answered yesterday, sorry",0
708,I need to fucking leave Odintsovo in an hour with a dick of minutes,0
709,"Guys, no one has a red onion?",0
710,Preferably for 300 pulls which,0
711,What is a gym,0
712,I can't find the exact number,0
713,"if you still want to sign a guarantee, then 3k 708 room",0
714,"Guys, can anyone borrow a calculator for one day?🥺",0
715,I only remember about economy jokes,0
716,Where does this neighbor live?,0
717,"So if they say that this is some kind of top-level repair for a lot of money, it’s better to go to another service)",0
718,🏳️‍🌈 I am 12% gay!,0
719,Need to be straight tough,0
720,and fucking cling,0
721,No one's rights are cut,0
722,In hand. On the phone,0
723,Channels turned off,0
724,You have to ask the administration.,0
725,Is there an English club in the oaks or something like that?,0
726,"Guys, does anyone here have a car and free time since 7 pm?",0
727,All buildings have a gym. In 1k entrance from the street behind the 6th section,0
728,Headphones save by the way,0
729,and yellow tomatoes,0
730,and how did you get off?,0
731,"But yes, I missed it",0
732,"before MTS, it seemed that they were also open",0
733,*banned in you-know-what country*,0
734,"Folks, can anyone tell me what happens if you pass a positive covid test?",0
735,It worked for me...,0
736,Delicious with broth,0
737,"You can until the first cop, hahaha",0
738,Does anyone know if there will be more promotions in the oaks for sorting waste?,0
739,I like you,0
740,I don't know about hair colors,0
741,I have enough MTSa on YouTube in 3k 1080 and 1440,0
742,"Yes, Slavic woman for free and normal",0
743,Where is the landing?,0
744,they already helped me,0
745,"the guard will either open it himself, or you will ask him",0
746,"Why, may I ask?)",0
747,Oh shut up,0
748,I won't... don't like von trier,0
749,"No, it's only in stores, in the market people buy kilograms",0
750,Does anyone want to play python for money?,0
751,"And sadly, missed the bus ((((",0
752,Checked multiple times,0
753,"bloody regime, all the faggots and I'm d'artagnan and all that",0
754,Do you want a nose wing or an ox ring? I don't know what it's called,0
755,@justrandomletters put arch on her,0
756,What is this party?????,0
757,Do you have any suggestions?,0
758,Distance tower until the end of the year: 🤡,0
759,"Posted in Dubki in VK. Throw off a photo of Masha, which you can attach to the post",0
760,Question in another,0
761,5 very few,0
762,"there is a CFS a little further away, if that)",0
763,Sunday schedule today....,0
764,"Well, you proved that 20 seconds was not enough)",0
765,"I study philology, so in texts, when I analyze, I draw strongly, highlight And I don’t print something big, maximum 10 pages",0
766,"this is a hostel chat, we can’t hand over anything here :(",0
767,who lives in oak trees,0
768,Did they suffer and rebel in vain?,0
769,"The question is, is it possible to introduce another one on Saturday and Sunday between buses at 14:25 and 19:50?",0
770,"Yes, Nikita, take off the nudes",0
771,"If not given, go to the clerk",0
772,Here and not such will break through when the stress,0
773,Does the word round mean anything to you?,0
774,"And shoot me some cigarettes, please 🥺1k",0
775,my buddy in the hostel on Vykhino also had shoes fucked up,0
776,write tomorrow,0
777,I'll split the fee,0
778,"It seems that Hitler is collected on Twitter, and not here",0
779,"+, there is a good store",0
780,"Well, it's just a normal everyday discussion. But not scientific",0
781,Working from 3 o'clock,0
782,Are you selling it,0
783,probably have to wait for the movie,0
784,I'm talking about emissions,0
785,I'm on the 6th floor and I hear them as if right above me...,0
786,ok don't charge,0
787,"xs what is the speed limit there, on vacation it gave out 50Mbps",0
788,hmm and suddenly I live alone,0
789,ready to buy your beer,0
790,"if the temporary registration is valid as of 19.09 and was received before 17.06, then we can",0
791,it's a marketing ploy,0
792,no one lost headphones? wireless jbl in 1 case,0
793,tin guys this is urgent 😭😭😭😭,0
794,I was told that there is Wi-Fi in the boots without restrictions.,0
795,"experts, tell me, please, how much time will it take for a Slav woman to go to Moscow at 10:45",0
796,"Well, putting your hand under his neck seems not so difficult, but defending him is much more difficult than when he is facing you.",0
797,Will anyone take a taxi to the oak trees at one in the morning?,0
798,who is in a taxi to the oaks,0
799,but he is not the first,0
800,Is there anyone here who entered HSE through the Examus in February?,0
801,"And in general, they usually write only to the owner",0
802,"I took a pass or a document from the duty officer in another building, take it as a deposit",0
803,I don't know how long it takes,0
804,"I beg you, hold the abobus from the station at 22:55 for one minute, just please",0
805,I don't hit women,0
806,"Well, for example",0
807,And damn you itss,0
808,Urgently shoot tomato paste 3k!!!,0
809,Who needs to be sent?,0
810,"Damn, by the way, in the summer it will probably be hot",0
811,and a survey about men yet,0
812,Where are the trash cans?,0
813,"Some kind of gay lobby, not Dubkov's conference",0
814,what floor do you live on?,0
815,There any haircut 400r,0
816,Thank you very much🥺,0
817,just go from odintsovo to moscow?,0
818,Save guys🥺🥺🥺🥺🥺🥺 Does anyone have a steamer 1kS me chocolate,0
819,Right now it's a transitional period.,0
820,"here it is necessary to set up integration between the hostel and the university - do not issue, say, the docks given upon admission",0
821,When I flew away,0
822,But if something breaks in the hostel,0
823,"bannyhopit, as in 2010",0
824,I just don’t know if I can go to couples (they are face-to-face) or not until the result comes,0
825,"This professor, an honorary employee of the Hydrometeorological Center of the Russian Federation, wrote to me about it three times and said that he himself asked the students if they were warm",0
826,Write in dubki sinema,0
827,There will be many of us,0
828,Plus they are fat,0
829,"A bottle and a box of sweets, if the parents are in the city, then connect them too, otherwise there will be no weight of seriousness",0
830,Can't stand you,0
831,several shows ahead,0
832,Once you type,0
833,well then check the road,0
834,"So I didn’t get to the end, after the tenth four I realized the futility of being and how I spoil the study with unreasonable answers",0
835,"It is unlikely that ours do PCR, usually an ambulance is needed",0
836,You will be ministers,0
837,there was no information...,0
838,The neighbors aren't even fluffy,0
839,is it possible there? I just don't remember...,0
840,"well, who from the tower is free in his own way",0
841,"No mug fknSori for spam, I can not edit the message",0
842,And read the city,0
843,type of plugs,0
844,and you don't need to get off at the docking point?,0
845,"Moreover, you need to regularly purchase paper and ink for a public printer, and for this you also need to knock money out of someone",0
846,"And the vending machine with water, which accepts payment by card between buildings 2 and 3?",0
847,so you need a second one if you don't want to be seriously ill,0
848,go to bed,0
849,"If so, I can get to it",0
850,This is what I get all my life with this name-calling I live,0
851,"I'll tell you more, no one has",0
852,taxi from dubkov right now??,0
853,How to get another cabinet in the kitchen? Not enough space at all,0
854,Moscow parking,0
855,"Since this year, state employees have not been given a place in a hostel?",0
856,look at the event log,0
857,"ok, we already had",0
858,"For many, the plumber says that all the rules are working, they just give such pressure. You need to contact the management company",0
859,"But there is still a personal interest in the topic, but I'm just not trying to bring it under some kind of established scientific theory",0
860,with the Uyghur underground?,0
861,Mitino let's hit,0
862,I'm looking for a usb-c adapter to a regular usb,0
863,Here they can come for any sneeze,0
864,what else to do with a sword?,0
865,"Third building, how are you?",0
866,you were the last hope,0
